experiment,model,feature_set,regime_scheme,split,class_id,class_name,precision,recall,f1,support,fold
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_2,2,MID,0.20135746606334842,0.14149443561208266,0.16619981325863678,629,2
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_2,3,HIGH,0.2913816689466484,0.27413127413127414,0.28249336870026526,777,2
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_2,4,VERY_HIGH,0.33540372670807456,0.35714285714285715,0.34593209481101855,756,2
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_2,0,VERY_LOW,0.3145539906103286,0.1850828729281768,0.23304347826086957,362,2
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_2,1,LOW,0.25069637883008355,0.1761252446183953,0.20689655172413793,511,2
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_2,2,MID,0.24087591240875914,0.20985691573926868,0.22429906542056074,629,2
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_2,3,HIGH,0.2857142857142857,0.3732303732303732,0.3236607142857143,777,2
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_2,4,VERY_HIGH,0.39111111111111113,0.4656084656084656,0.4251207729468599,756,2
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_3,0,LOW,0.28665568369028005,1.0,0.44558258642765686,870,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_3,1,MID,0.0,0.0,0.0,1137,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_3,2,HIGH,0.0,0.0,0.0,1028,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_3,0,LOW,0.3488168273444347,0.4574712643678161,0.3958229736449528,870,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_3,1,MID,0.371900826446281,0.158311345646438,0.22208513263417642,1137,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_3,2,HIGH,0.40070921985815605,0.5496108949416343,0.4634946677604594,1028,3
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_3,0,LOW,0.31353135313531355,0.4367816091954023,0.36503362151777136,870,3
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_3,1,MID,0.4088669950738916,0.07299912049252419,0.12388059701492538,1137,3
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_3,2,HIGH,0.35802469135802467,0.5642023346303502,0.4380664652567976,1028,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_3,0,LOW,0.3639417693169093,0.3735632183908046,0.368689733408962,870,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_3,1,MID,0.3825242718446602,0.3465259454705365,0.36363636363636365,1137,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_3,2,HIGH,0.42356115107913667,0.4581712062256809,0.44018691588785047,1028,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_3,0,LOW,0.500875656742557,0.32873563218390806,0.3969465648854962,870,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_3,1,MID,0.4033552151714077,0.48636763412489004,0.4409888357256778,1137,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_3,2,HIGH,0.47118023787740165,0.5009727626459144,0.4856199905704856,1028,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_3,0,LOW,0.2987927565392354,0.3413793103448276,0.3186695278969957,870,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_3,1,MID,0.4251968503937008,0.3324538258575198,0.37314906219151034,1137,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_3,2,HIGH,0.3932291666666667,0.4406614785992218,0.41559633027522935,1028,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_3,0,LOW,0.4667630057803468,0.37126436781609196,0.41357234314980795,870,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_3,1,MID,0.41214057507987223,0.45382585751978893,0.43197990791125995,1137,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_3,2,HIGH,0.4931255728689276,0.5233463035019456,0.5077866918357716,1028,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_3,1,LOW,0.2698517298187809,1.0,0.42501297353399065,819,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_3,2,MID,0.0,0.0,0.0,1041,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_3,3,HIGH,0.0,0.0,0.0,1011,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.0,0.0,0.0,69,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_3,1,LOW,0.31645569620253167,0.57997557997558,0.40948275862068967,819,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_3,2,MID,0.3790322580645161,0.04514889529298751,0.08068669527896996,1041,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_3,3,HIGH,0.38865248226950355,0.5420375865479723,0.4527054935976869,1011,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.0,0.0,0.0,69,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_3,1,LOW,0.29233105542900534,0.4700854700854701,0.3604868913857678,819,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_3,2,MID,0.3917525773195876,0.03650336215177714,0.06678383128295255,1041,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_3,3,HIGH,0.34855027760641577,0.5588526211671613,0.42933130699088146,1011,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.0,0.0,0.0,69,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_3,1,LOW,0.32736318407960197,0.4017094017094017,0.3607456140350877,819,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_3,2,MID,0.35074626865671643,0.3160422670509126,0.3324911571500758,1041,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_3,3,HIGH,0.41025641025641024,0.4431256181998022,0.42605801236329055,1011,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.0,0.0,0.0,69,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_3,1,LOW,0.4283464566929134,0.3321123321123321,0.3741403026134801,819,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_3,2,MID,0.38581314878892736,0.42843419788664744,0.4060081929904415,1041,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_3,3,HIGH,0.45432497978981407,0.5558852621167161,0.5,1011,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.0,0.0,0.0,69,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_3,1,LOW,0.27900287631831255,0.3553113553113553,0.3125671321160043,819,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_3,2,MID,0.36480186480186483,0.30067243035542746,0.32964718272775145,1041,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_3,3,HIGH,0.3608617594254937,0.39762611275964393,0.3783529411764706,1011,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.08333333333333333,0.014492753623188406,0.024691358024691357,69,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_3,0,EXTREME_LOW,0.0,0.0,0.0,95,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_3,1,LOW,0.3945578231292517,0.3540903540903541,0.3732303732303732,819,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_3,2,MID,0.3851224105461394,0.3928914505283381,0.38896814075130764,1041,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_3,3,HIGH,0.45978878960194963,0.559841740850643,0.5049063336306869,1011,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_3,4,EXTREME_HIGH,0.0,0.0,0.0,69,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_3,0,VERY_LOW,0.15617792421746293,1.0,0.2701624394414363,474,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_3,1,LOW,0.0,0.0,0.0,618,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_3,2,MID,0.0,0.0,0.0,673,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_3,3,HIGH,0.0,0.0,0.0,725,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_3,4,VERY_HIGH,0.0,0.0,0.0,545,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_3,0,VERY_LOW,0.2052689352360044,0.39451476793248946,0.2700361010830325,474,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_3,1,LOW,0.19292604501607716,0.1941747572815534,0.1935483870967742,618,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_3,2,MID,0.0,0.0,0.0,673,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_3,3,HIGH,0.2585301837270341,0.2717241379310345,0.2649630127774042,725,3
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_3,4,VERY_HIGH,0.2581081081081081,0.3504587155963303,0.2972762645914397,545,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_3,0,VERY_LOW,0.1803411860276198,0.46835443037974683,0.26041055718475076,474,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_3,1,LOW,0.16974169741697417,0.0744336569579288,0.10348706411698538,618,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_3,2,MID,0.0,0.0,0.0,673,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_3,3,HIGH,0.23225806451612904,0.1986206896551724,0.21412639405204462,725,3
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_3,4,VERY_HIGH,0.22015334063526834,0.3688073394495413,0.2757201646090535,545,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_3,0,VERY_LOW,0.21770334928229665,0.19198312236286919,0.2040358744394619,474,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_3,1,LOW,0.22943722943722944,0.25728155339805825,0.2425629290617849,618,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_3,2,MID,0.22251308900523561,0.1263001485884101,0.16113744075829384,673,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_3,3,HIGH,0.25679012345679014,0.2868965517241379,0.2710097719869707,725,3
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_3,4,VERY_HIGH,0.2568306010928962,0.344954128440367,0.29444009397024273,545,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_3,0,VERY_LOW,0.3629032258064516,0.189873417721519,0.24930747922437674,474,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_3,1,LOW,0.27798507462686567,0.24110032362459546,0.2582322357019064,618,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_3,2,MID,0.23670886075949368,0.27786032689450224,0.2556390977443609,673,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_3,3,HIGH,0.28210526315789475,0.3696551724137931,0.32,725,3
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_quintiles,fold_3,4,VERY_HIGH,0.30528375733855184,0.28623853211009176,0.29545454545454547,545,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_3,0,VERY_LOW,0.172782874617737,0.23839662447257384,0.20035460992907803,474,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_3,1,LOW,0.23640167364016737,0.18284789644012944,0.2062043795620438,618,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_3,2,MID,0.25225225225225223,0.20802377414561665,0.2280130293159609,673,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_3,3,HIGH,0.23221476510067113,0.2386206896551724,0.23537414965986395,725,3
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_quintiles,fold_3,4,VERY_HIGH,0.21724709784411278,0.24036697247706423,0.22822299651567945,545,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_3,0,VERY_LOW,0.3036529680365297,0.2805907172995781,0.2916666666666667,474,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_3,1,LOW,0.273542600896861,0.19741100323624594,0.22932330827067668,618,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_3,2,MID,0.23575949367088608,0.2213967310549777,0.22835249042145594,673,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_3,3,HIGH,0.26834170854271355,0.3682758620689655,0.31046511627906975,725,3
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_quintiles,fold_3,4,VERY_HIGH,0.3148854961832061,0.30275229357798167,0.3086997193638915,545,3
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_4,0,LOW,0.4072487644151565,1.0,0.5787871692811988,1236,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_4,1,MID,0.0,0.0,0.0,1104,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,3_regimes,fold_4,2,HIGH,0.0,0.0,0.0,695,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_4,0,LOW,0.4829210836277974,0.6634304207119741,0.5589638718473074,1236,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_4,1,MID,0.3804100227790433,0.151268115942029,0.21646143875567078,1104,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,3_regimes,fold_4,2,HIGH,0.3775055679287305,0.48776978417266187,0.4256120527306968,695,4
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_4,0,LOW,0.4416718652526513,0.5728155339805825,0.4987671715392744,1236,4
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_4,1,MID,0.3781190019193858,0.17844202898550723,0.24246153846153845,1104,4
I_J_regime_classification_by_class,tree_topology,simple_topology,3_regimes,fold_4,2,HIGH,0.2711306256860593,0.3553956834532374,0.30759651307596514,695,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_4,0,LOW,0.4773730684326711,0.6998381877022654,0.5675853018372703,1236,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_4,1,MID,0.3458980044345898,0.14130434782608695,0.20064308681672025,1104,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,3_regimes,fold_4,2,HIGH,0.38212435233160624,0.4244604316546763,0.4021813224267212,695,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_4,0,LOW,0.5609555189456342,0.5509708737864077,0.5559183673469388,1236,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_4,1,MID,0.4194690265486726,0.42934782608695654,0.4243509400179051,1104,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,3_regimes,fold_4,2,HIGH,0.447178002894356,0.4446043165467626,0.4458874458874459,695,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_4,0,LOW,0.4631490787269682,0.44741100323624594,0.4551440329218107,1236,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_4,1,MID,0.3871319520174482,0.32155797101449274,0.351311232063335,1104,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,3_regimes,fold_4,2,HIGH,0.2943722943722944,0.39136690647482014,0.33600988264360715,695,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_4,0,LOW,0.5590800951625694,0.5703883495145631,0.5646776131357629,1236,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_4,1,MID,0.43151969981238275,0.4166666666666667,0.423963133640553,1104,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,3_regimes,fold_4,2,HIGH,0.4548022598870056,0.4633093525179856,0.45901639344262296,695,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.0,0.0,0.0,178,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_4,1,LOW,0.3657331136738056,1.0,0.5355850422195416,1110,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_4,2,MID,0.0,0.0,0.0,1024,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_4,3,HIGH,0.0,0.0,0.0,661,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.0,0.0,0.0,62,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.0,0.0,0.0,178,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_4,1,LOW,0.4184845005740528,0.6567567567567567,0.5112201963534362,1110,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_4,2,MID,0.3191489361702128,0.0439453125,0.07725321888412018,1024,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_4,3,HIGH,0.3237847222222222,0.5642965204236006,0.4114726971869829,661,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.0,0.0,0.0,62,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.0,0.0,0.0,178,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_4,1,LOW,0.3898916967509025,0.4864864864864865,0.43286573146292584,1110,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_4,2,MID,0.34199726402188785,0.244140625,0.2849002849002849,1024,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_4,3,HIGH,0.2600652883569097,0.3615733736762481,0.30253164556962026,661,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.0,0.0,0.0,62,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.0,0.0,0.0,178,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_4,1,LOW,0.4364694471387003,0.40540540540540543,0.42036431574030825,1110,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_4,2,MID,0.3587140439932318,0.4140625,0.3844061650045331,1024,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_4,3,HIGH,0.34793187347931875,0.43267776096822996,0.3857046527309508,661,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.0,0.0,0.0,62,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.16666666666666666,0.0056179775280898875,0.010869565217391304,178,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_4,1,LOW,0.46141975308641975,0.5387387387387388,0.4970906068162926,1110,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_4,2,MID,0.40139442231075695,0.3935546875,0.3974358974358974,1024,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_4,3,HIGH,0.4027586206896552,0.44175491679273826,0.4213564213564214,661,4
I_J_regime_classification_by_class,lightgbm_volatility_multiscale,advanced_volatility,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.25,0.016129032258064516,0.030303030303030304,62,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.08333333333333333,0.0056179775280898875,0.010526315789473684,178,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_4,1,LOW,0.397934868943606,0.45135135135135135,0.42296327564373154,1110,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_4,2,MID,0.362962962962963,0.287109375,0.32061068702290074,1024,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_4,3,HIGH,0.2762605042016807,0.3978819969742814,0.32610043397396155,661,4
I_J_regime_classification_by_class,lightgbm_topology_multiscale,advanced_topology,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.0,0.0,0.0,62,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_4,0,EXTREME_LOW,0.2857142857142857,0.02247191011235955,0.041666666666666664,178,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_4,1,LOW,0.4637247569184742,0.5585585585585585,0.5067429505516959,1110,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_4,2,MID,0.3941048034934498,0.3525390625,0.37216494845360826,1024,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_4,3,HIGH,0.3892529488859764,0.4493192133131619,0.41713483146067415,661,4
I_J_regime_classification_by_class,lightgbm_volatility_plus_topology,advanced_combined,5_extreme_4_5,fold_4,4,EXTREME_HIGH,0.2,0.016129032258064516,0.029850746268656716,62,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_4,0,VERY_LOW,0.24975288303130147,1.0,0.39968362773530186,758,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_4,1,LOW,0.0,0.0,0.0,729,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_4,2,MID,0.0,0.0,0.0,676,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_4,3,HIGH,0.0,0.0,0.0,502,4
I_J_regime_classification_by_class,dummy_most_frequent,dummy,5_quintiles,fold_4,4,VERY_HIGH,0.0,0.0,0.0,370,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_4,0,VERY_LOW,0.34723336006415395,0.5712401055408971,0.4319201995012469,758,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_4,1,LOW,0.2700636942675159,0.2908093278463649,0.2800528401585205,729,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_4,2,MID,0.0,0.0,0.0,676,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_4,3,HIGH,0.20042643923240938,0.18725099601593626,0.19361483007209063,502,4
I_J_regime_classification_by_class,tree_volatility,simple_volatility,5_quintiles,fold_4,4,VERY_HIGH,0.27153558052434457,0.3918918918918919,0.32079646017699115,370,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_4,0,VERY_LOW,0.29508196721311475,0.5224274406332454,0.37714285714285717,758,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_4,1,LOW,0.0,0.0,0.0,729,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_4,2,MID,0.23404255319148937,0.16272189349112426,0.19197207678883071,676,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_4,3,HIGH,0.1574279379157428,0.14143426294820718,0.14900314795383002,502,4
I_J_regime_classification_by_class,tree_topology,simple_topology,5_quintiles,fold_4,4,VERY_HIGH,0.16191709844559585,0.33783783783783783,0.21891418563922943,370,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_4,0,VERY_LOW,0.32842686292548295,0.470976253298153,0.38699186991869916,758,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_4,1,LOW,0.24752475247524752,0.27434842249657065,0.26024723487312945,729,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_4,2,MID,0.0,0.0,0.0,676,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_4,3,HIGH,0.17491166077738515,0.19721115537848605,0.1853932584269663,502,4
I_J_regime_classification_by_class,tree_volatility_plus_topology,simple_combined,5_quintiles,fold_4,4,VERY_HIGH,0.2665505226480836,0.4135135135135135,0.3241525423728814,370,4
